0.129,0.46
0.13,0.58
0.131,0.61
0.132,0.58
0.133,0.53
0.134,0.49
0.135,0.56
0.136,0.54
0.137,0.66
0.138,0.57
0.139,0.5
0.14,0.56
0.141,0.54
0.142,0.57
0.143,0.53
0.144,0.53
0.145,0.56
0.146,0.54
0.147,0.53
0.148,0.49
0.149,0.49
0.15,0.49
0.151,0.48
0.152,0.4
0.153,0.4
0.154,0.41
0.155,0.53
0.156,0.54
0.157,0.52
0.158,0.47
0.159,0.45
0.16,0.54
0.161,0.5
0.162,0.43
0.163,0.36
0.164,0.52
0.165,0.45
0.166,0.37
0.167,0.32
0.168,0.37
0.169,0.36
0.17,0.52
0.171,0.42
0.172,0.45
0.173,0.38
0.174,0.42
0.175,0.35
0.176,0.38
0.177,0.39
0.178,0.41
0.179,0.37
0.18,0.4
0.181,0.3
0.182,0.36
0.183,0.33
0.184,0.26
0.185,0.33
0.186,0.33
0.187,0.28
0.188,0.33
0.189,0.29
0.19,0.23
0.191,0.28
0.192,0.25
0.193,0.31
0.194,0.27
0.195,0.31
0.196,0.29
0.197,0.34
0.198,0.25
0.199,0.22
0.2,0.25
0.201,0.39
0.202,0.23
0.203,0.2
0.204,0.25
0.205,0.16
0.206,0.23
0.207,0.16
0.208,0.18
0.209,0.27
0.21,0.19
0.211,0.22
0.212,0.22
0.213,0.21
0.214,0.21
0.215,0.16
0.216,0.21
0.217,0.18
0.218,0.21
0.219,0.22
0.22,0.18
0.221,0.19
0.222,0.14
0.223,0.12
0.224,0.16
0.225,0.27
0.226,0.23
0.227,0.18
0.228,0.17
0.229,0.15
0.23,0.16
0.231,0.12
0.232,0.15
0.233,0.14
0.234,0.13
0.235,0.16
0.236,0.15
0.237,0.13
0.238,0.19
0.239,0.15
0.24,0.19
0.241,0.19
0.242,0.18
0.243,0.1
0.244,0.13
0.245,0.15
0.246,0.08
0.247,0.12
0.248,0.09
0.249,0.11
0.25,0.17
0.251,0.15
0.252,0.13
0.253,0.15
0.254,0.09
0.255,0.07
0.256,0.07
0.257,0.08
0.258,0.1
0.259,0.08
0.26,0.11
0.261,0.13
0.262,0.1
0.263,0.08
0.264,0.11
0.265,0.07
0.266,0.02
0.267,0.08
0.268,0.02
0.269,0.02
0.27,0.02
0.271,0.02
0.272,0.06
0.273,0.06
0.274,0.06
0.275,0.08
0.276,0.01
0.277,0.08
0.278,0.04
0.279,0.03
0.28,0.04
0.281,0.03
0.282,0.03
0.283,0.04
0.284,0.03
0.285,0.02
0.286,0.02
0.287,0.06
0.288,0.02
0.289,0.03
0.29,0
0.291,0.02
0.292,0.05
0.293,0.02
0.294,0.02
0.295,0
0.296,0.01
0.297,0.01
0.298,0.01
0.299,0.01
0.3,0.02
0.301,0.01
0.302,0.03
0.303,0.04
0.304,0
0.305,0.03
0.306,0.01
0.307,0.03
0.308,0.03
0.309,0.03
0.31,0
0.311,0.02
0.312,0.02
0.313,0.01
0.314,0.01
0.315,0
0.316,0.02
0.317,0.04
0.318,0.03
0.319,0
0.32,0.01
0.321,0.03
0.322,0.02
0.323,0.01
0.324,0
0.325,0
0.326,0.01
0.327,0
0.328,0
0.329,0
0.33,0
0.331,0
0.332,0.01
0.333,0.02
0.334,0.01
0.335,0
0.336,0.02
0.337,0
0.338,0.04
0.339,0
0.34,0.01
0.341,0
0.342,0
0.343,0.01
0.344,0.01
0.345,0
0.346,0.02
0.347,0
0.348,0.01
0.349,0.01
0.35,0.01
0.351,0
0.352,0
0.353,0
0.354,0.01
0.355,0
0.356,0.01
0.357,0
0.358,0.01
0.359,0
0.36,0.01
0.361,0
0.362,0.02
0.363,0.01
0.364,0
0.365,0
0.366,0.01
0.367,0
0.368,0
0.369,0
0.37,0
0.371,0.01
0.372,0
0.373,0
0.374,0
0.375,0.01
0.376,0
0.377,0
0.378,0
0.379,0
0.38,0
0.381,0.01
0.382,0
0.383,0.01
0.384,0.01
0.385,0
0.386,0
0.387,0
0.388,0
0.389,0
0.39,0
0.391,0
0.392,0
0.393,0.01
0.394,0
0.395,0
0.396,0
0.397,0
0.398,0
0.399,0.01
0.4,0
0.401,0
0.402,0.01
0.403,0.01
0.404,0
0.405,0
0.406,0
0.407,0.01
0.408,0
0.409,0
0.41,0
0.411,0
0.412,0
0.413,0
0.414,0
0.415,0
0.416,0
0.417,0
0.418,0
0.419,0
0.42,0
0.421,0
0.422,0
0.423,0.01
0.424,0
0.425,0
0.426,0
0.427,0
0.428,0
0.429,0
0.43,0
0.431,0
0.432,0
0.433,0
0.434,0
0.435,0
0.436,0
0.437,0
0.438,0
0.439,0
0.44,0
0.441,0
0.442,0
0.443,0
0.444,0
0.445,0
0.446,0
0.447,0
0.448,0
0.449,0
0.45,0
0.451,0
0.452,0
0.453,0
0.454,0
0.455,0
0.456,0
0.457,0.01
0.458,0
0.459,0
0.46,0
0.461,0
0.462,0
0.463,0
0.464,0
0.465,0
0.466,0
0.467,0
0.468,0
0.469,0
0.47,0
0.471,0
0.472,0.01
0.473,0
0.474,0
0.475,0
0.476,0
0.477,0
0.478,0.01
0.479,0
0.48,0
0.481,0
0.482,0
0.483,0
0.484,0
0.485,0
0.486,0
0.487,0
0.488,0
0.489,0
0.49,0
0.491,0
0.492,0
0.493,0
0.494,0
0.495,0
0.496,0
0.497,0
0.498,0
0.499,0
